filename,label
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (29).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/snail/snail (95).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (100).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (424).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/moth/moth (375).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (402).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (130).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (510).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/ants/ants (91).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (451).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (228).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/snail/snail (234).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/bees/bees (316).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/moth/moth (49).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (429).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/moth/moth (489).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/slug/slug (152).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/earthworms/earthworms (96).jpg,earthworms
/kaggle/input/agricultural-pests-image-dataset/bees/bees (363).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/slug/slug (305).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (416).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (312).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (390).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (377).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (112).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/snail/snail (250).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (124).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (281).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/ants/ants (43).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/earthworms/earthworms (158).jpg,earthworms
/kaggle/input/agricultural-pests-image-dataset/snail/snail (229).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/slug/slug (168).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (963).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (791).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (434).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (416).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (53).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (688).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (581).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/ants/ants (378).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (414).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/bees/bees (336).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (978).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (457).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/moth/moth (313).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (299).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (127).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (400).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (41).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (369).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/snail/snail (206).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/snail/snail (342).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (42).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (217).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/moth/moth (8).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/bees/bees (181).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (9).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (784).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/slug/slug (252).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (36).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/ants/ants (497).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/moth/moth (419).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/bees/bees (8).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/bees/bees (233).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/snail/snail (85).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/slug/slug (55).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/snail/snail (448).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/moth/moth (376).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (440).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/bees/bees (293).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (226).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (131).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (27).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (901).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/moth/moth (146).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (368).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/ants/ants (299).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/bees/bees (175).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (270).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (870).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (388).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/moth/moth (355).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (321).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (243).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (79).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (211).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (823).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (35).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (30).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (566).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/slug/slug (54).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/moth/moth (197).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/slug/slug (8).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/moth/moth (465).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (36).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (949).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/ants/ants (26).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/bees/bees (411).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/bees/bees (173).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (326).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/snail/snail (65).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/bees/bees (455).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (530).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (170).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/moth/moth (75).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (925).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (695).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/slug/slug (117).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/bees/bees (350).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (383).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/earthworms/earthworms (134).jpg,earthworms
/kaggle/input/agricultural-pests-image-dataset/moth/moth (341).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/earthworms/earthworms (322).jpg,earthworms
/kaggle/input/agricultural-pests-image-dataset/moth/moth (450).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/slug/slug (358).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (795).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (362).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/snail/snail (481).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/bees/bees (249).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (179).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/snail/snail (374).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (262).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (98).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (371).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/slug/slug (283).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (24).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (7).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (212).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/snail/snail (282).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/moth/moth (475).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/bees/bees (419).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (417).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/snail/snail (319).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/ants/ants (82).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (577).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (137).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (540).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/moth/moth (107).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (902).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/ants/ants (208).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (257).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (147).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/bees/bees (15).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/bees/bees (462).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (721).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/earthworms/earthworms (243).jpg,earthworms
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (699).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (264).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (480).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/ants/ants (490).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (147).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/slug/slug (77).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (132).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (87).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/bees/bees (258).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (30).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/ants/ants (283).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (722).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (857).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/bees/bees (103).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (416).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (3).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/snail/snail (327).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/ants/ants (83).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (98).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/bees/bees (148).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (335).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (182).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/slug/slug (289).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (352).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/earthworms/earthworms (192).jpg,earthworms
/kaggle/input/agricultural-pests-image-dataset/ants/ants (105).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/snail/snail (223).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/earthworms/earthworms (146).jpg,earthworms
/kaggle/input/agricultural-pests-image-dataset/bees/bees (188).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (919).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/ants/ants (332).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/moth/moth (460).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (13).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/slug/slug (239).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (69).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/bees/bees (444).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/earthworms/earthworms (217).jpg,earthworms
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (215).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (319).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (305).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (252).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (923).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (190).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/wasp/wasp (891).jpg,wasp
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (396).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/ants/ants (198).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/moth/moth (64).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (454).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (251).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (91).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/ants/ants (337).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (481).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/snail/snail (429).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (206).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/bees/bees (344).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (287).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (285).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/moth/moth (136).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/snail/snail (332).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (185).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/slug/slug (85).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (312).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/bees/bees (193).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (208).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/catterpillar/catterpillar (383).jpg,catterpillar
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (302).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/ants/ants (191).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/snail/snail (406).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/snail/snail (443).jpg,snail
/kaggle/input/agricultural-pests-image-dataset/ants/ants (279).jpg,ants
/kaggle/input/agricultural-pests-image-dataset/moth/moth (17).jpg,moth
/kaggle/input/agricultural-pests-image-dataset/bees/bees (1).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/weevil/Weevil (138).jpg,weevil
/kaggle/input/agricultural-pests-image-dataset/earwig/earwig (82).jpg,earwig
/kaggle/input/agricultural-pests-image-dataset/bees/bees (375).jpg,bees
/kaggle/input/agricultural-pests-image-dataset/beetle/beetle (170).jpg,beetle
/kaggle/input/agricultural-pests-image-dataset/grasshopper/grasshopper (459).jpg,grasshopper
/kaggle/input/agricultural-pests-image-dataset/slug/slug (205).jpg,slug
/kaggle/input/agricultural-pests-image-dataset/ants/ants (495).jpg,ants
